@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric

@data
1402,'2026/05/14 12:05:16:069',5,0.680278,0.876011,-0.000001,0.598286,0.761293,-0.042912,0.734148,0.463045,-0.006753,1,0,1
1403,'2026/05/14 12:05:16:100',5,0.681133,0.878212,-0.000001,0.598848,0.760113,-0.038525,0.734231,0.464562,-0.0023,1,0,1
1404,'2026/05/14 12:05:16:140',5,0.680377,0.877047,-0.000001,0.59672,0.759189,-0.035984,0.735057,0.464388,-0.002556,1,0,1
1405,'2026/05/14 12:05:16:180',5,0.679165,0.876157,-0.000001,0.597909,0.760528,-0.037569,0.734482,0.46341,-0.00482,1,0,1
1406,'2026/05/14 12:05:16:208',5,0.680337,0.878218,-0.000001,0.596054,0.760876,-0.035948,0.734032,0.462679,-0.001801,1,0,1
1407,'2026/05/14 12:05:16:240',5,0.680544,0.878497,-0.000001,0.595011,0.762405,-0.036819,0.733333,0.462913,-0.001411,1,0,1
1408,'2026/05/14 12:05:16:274',5,0.679413,0.876232,-0.000001,0.599631,0.759545,-0.040593,0.733539,0.462112,-0.006355,1,0,1
1409,'2026/05/14 12:05:16:303',5,0.680212,0.877502,-0.000001,0.59642,0.759752,-0.040351,0.733281,0.46507,-0.003886,1,0,1
1410,'2026/05/14 12:05:16:335',5,0.681161,0.877954,-0.000001,0.598202,0.761186,-0.038926,0.732528,0.464369,-0.001057,1,0,1
1411,'2026/05/14 12:05:16:365',5,0.680698,0.879039,-0.000001,0.59332,0.76121,-0.038016,0.732272,0.463444,-0.001359,1,0,1
1412,'2026/05/14 12:05:16:405',5,0.680477,0.878081,-0.000001,0.59586,0.761936,-0.039478,0.731747,0.463533,-0.003253,1,0,1
1413,'2026/05/14 12:05:16:437',5,0.680433,0.877482,-0.000001,0.598035,0.761616,-0.041848,0.731269,0.461953,-0.007389,1,0,1
1414,'2026/05/14 12:05:16:468',5,0.679914,0.878405,-0.000001,0.598094,0.762358,-0.04124,0.731546,0.4627,-0.003316,1,0,1
1415,'2026/05/14 12:05:16:499',5,0.679728,0.878225,-0.000001,0.595489,0.763439,-0.040535,0.731201,0.463452,-0.0058,1,0,1
1416,'2026/05/14 12:05:16:532',5,0.679453,0.877313,-0.000001,0.5981,0.762202,-0.041183,0.730463,0.461471,-0.006617,1,0,1
1417,'2026/05/14 12:05:16:565',5,0.679314,0.877269,-0.000001,0.591359,0.763078,-0.042624,0.730181,0.460948,-0.005789,1,0,1
1418,'2026/05/14 12:05:16:597',5,0.680118,0.876766,-0.000001,0.593196,0.763658,-0.042288,0.730078,0.461603,-0.006956,1,0,1
1419,'2026/05/14 12:05:16:629',5,0.680165,0.876712,-0.000001,0.592581,0.764125,-0.041248,0.730283,0.461686,-0.007836,1,0,1
1420,'2026/05/14 12:05:16:661',5,0.679836,0.876904,-0.000001,0.594615,0.761251,-0.03872,0.730371,0.461634,-0.006061,1,0,1
1421,'2026/05/14 12:05:16:703',5,0.680436,0.876044,-0.000001,0.59598,0.764058,-0.042732,0.73067,0.460048,-0.008574,1,0,1
1422,'2026/05/14 12:05:16:734',5,0.679685,0.875525,-0.000001,0.598229,0.763252,-0.044959,0.730647,0.458987,-0.009989,1,0,1
1423,'2026/05/14 12:05:16:764',5,0.678785,0.875284,-0.000001,0.599999,0.761805,-0.039788,0.730486,0.458764,-0.004754,1,0,1
1424,'2026/05/14 12:05:16:808',5,0.678882,0.873317,-0.000001,0.599047,0.761924,-0.044843,0.731908,0.458628,-0.011827,1,0,1
1425,'2026/05/14 12:05:16:842',5,0.677593,0.875054,-0.000001,0.601144,0.761081,-0.044738,0.73201,0.45842,-0.009823,1,0,1
1426,'2026/05/14 12:05:16:873',5,0.680897,0.878204,-0.000001,0.601356,0.762046,-0.039341,0.732382,0.456078,-0.00469,1,0,1
1427,'2026/05/14 12:05:16:905',5,0.680133,0.873004,-0.000001,0.599686,0.761932,-0.0433,0.732952,0.458235,-0.011547,1,0,1
1428,'2026/05/14 12:05:16:937',5,0.679939,0.875689,-0.000001,0.601692,0.761916,-0.047171,0.732255,0.457989,-0.011789,1,0,1
1429,'2026/05/14 12:05:16:968',5,0.679152,0.875084,-0.000001,0.600671,0.760734,-0.039887,0.731281,0.457158,-0.007123,1,0,1
1430,'2026/05/14 12:05:17:001',5,0.679399,0.877,-0.000001,0.601036,0.764003,-0.043858,0.73088,0.457,-0.009902,1,0,1
1431,'2026/05/14 12:05:17:033',5,0.679289,0.875416,-0.000001,0.599114,0.763047,-0.046441,0.730654,0.458002,-0.011566,1,0,1
1432,'2026/05/14 12:05:17:066',5,0.679207,0.875664,-0.000001,0.599641,0.761963,-0.046385,0.730997,0.456784,-0.011593,1,0,1
1433,'2026/05/14 12:05:17:112',5,0.679438,0.876776,-0.000001,0.600849,0.762362,-0.045037,0.730758,0.457064,-0.011049,1,0,1
1434,'2026/05/14 12:05:17:147',5,0.680303,0.876257,-0.000001,0.60236,0.762501,-0.041529,0.731378,0.456984,-0.007886,1,0,1
1435,'2026/05/14 12:05:17:173',5,0.68079,0.876548,-0.000001,0.602029,0.761933,-0.045067,0.732334,0.45595,-0.008495,1,0,1
1436,'2026/05/14 12:05:17:204',5,0.681731,0.877518,-0.000001,0.604315,0.762733,-0.042672,0.731514,0.456083,-0.005412,1,0,1
1437,'2026/05/14 12:05:17:235',5,0.681886,0.876694,-0.000001,0.603527,0.761685,-0.042387,0.731897,0.456734,-0.006765,1,0,1
1438,'2026/05/14 12:05:17:268',5,0.680925,0.87622,-0.000001,0.603269,0.762858,-0.041766,0.730819,0.456299,-0.008211,1,0,1
1439,'2026/05/14 12:05:17:300',5,0.680413,0.877374,-0.000001,0.601105,0.761819,-0.043023,0.731387,0.456106,-0.003362,1,0,1
1440,'2026/05/14 12:05:17:333',5,0.68046,0.877141,-0.000001,0.602405,0.763517,-0.041622,0.730288,0.456163,-0.005854,1,0,1
1441,'2026/05/14 12:05:17:366',5,0.679125,0.875865,-0.000001,0.600237,0.763068,-0.047954,0.730995,0.45515,-0.011467,1,0,1
1442,'2026/05/14 12:05:17:399',5,0.679527,0.876547,-0.000001,0.601585,0.762625,-0.042184,0.731108,0.456636,-0.005549,1,0,1
1443,'2026/05/14 12:05:17:429',5,0.679707,0.875908,-0.000001,0.598933,0.763255,-0.047051,0.730536,0.457839,-0.009756,1,0,1
1444,'2026/05/14 12:05:17:460',5,0.678014,0.874055,-0.000001,0.600113,0.763445,-0.048018,0.730478,0.456623,-0.013627,1,0,1
1445,'2026/05/14 12:05:17:501',5,0.678768,0.873884,-0.000001,0.597572,0.763466,-0.048752,0.730115,0.457121,-0.013971,1,0,1
1446,'2026/05/14 12:05:17:558',5,0.678902,0.876758,-0.000001,0.599054,0.764327,-0.043502,0.728566,0.456099,-0.010517,1,0,1
1447,'2026/05/14 12:05:17:586',5,0.677828,0.876555,-0.000001,0.59817,0.763852,-0.048676,0.728864,0.455756,-0.014034,1,0,1
1448,'2026/05/14 12:05:17:617',5,0.677636,0.874133,-0.000001,0.597738,0.763223,-0.045567,0.72842,0.455405,-0.012697,1,0,1
1449,'2026/05/14 12:05:17:647',5,0.678344,0.873319,-0.000001,0.599909,0.763654,-0.048788,0.727551,0.455714,-0.013734,1,0,1
1450,'2026/05/14 12:05:17:677',5,0.679526,0.877665,-0.000001,0.597639,0.762466,-0.048326,0.729082,0.456669,-0.012137,1,0,1
1451,'2026/05/14 12:05:17:710',5,0.678798,0.875648,-0.000001,0.598863,0.762391,-0.046302,0.729552,0.457013,-0.010393,1,0,1
1452,'2026/05/14 12:05:17:739',5,0.679278,0.875903,-0.000001,0.59992,0.763646,-0.049092,0.728538,0.455878,-0.013274,1,0,1
1453,'2026/05/14 12:05:17:770',5,0.678774,0.876536,-0.000001,0.597705,0.763968,-0.046202,0.728073,0.457446,-0.011839,1,0,1
1454,'2026/05/14 12:05:17:801',5,0.678506,0.875914,-0.000001,0.59867,0.764718,-0.047642,0.728956,0.456265,-0.012903,1,0,1
1455,'2026/05/14 12:05:17:834',5,0.678263,0.874901,-0.000001,0.599058,0.764749,-0.049222,0.728995,0.456712,-0.016365,1,0,1
1456,'2026/05/14 12:05:17:865',5,0.679444,0.876362,-0.000001,0.599764,0.765974,-0.044286,0.728697,0.45759,-0.007667,1,0,1
1457,'2026/05/14 12:05:17:900',5,0.678623,0.874634,-0.000001,0.600484,0.763555,-0.046496,0.729809,0.45726,-0.013519,1,0,1
1458,'2026/05/14 12:05:17:929',5,0.679581,0.874461,-0.000001,0.597399,0.766694,-0.047346,0.728938,0.457546,-0.013001,1,0,1
1459,'2026/05/14 12:05:17:960',5,0.679488,0.874902,-0.000001,0.600201,0.764202,-0.047397,0.72967,0.456762,-0.012797,1,0,1
1460,'2026/05/14 12:05:18:005',5,0.678954,0.876161,-0.000001,0.60052,0.764993,-0.046081,0.728453,0.458315,-0.010832,1,0,1
1461,'2026/05/14 12:05:18:037',5,0.678568,0.87562,-0.000001,0.598929,0.764634,-0.048023,0.728865,0.456406,-0.013821,1,0,1
1462,'2026/05/14 12:05:18:067',5,0.677739,0.874052,-0.000001,0.599321,0.764395,-0.048747,0.729298,0.456362,-0.012443,1,0,1
1463,'2026/05/14 12:05:18:102',5,0.677304,0.87565,-0.000001,0.598948,0.764585,-0.048179,0.728425,0.456972,-0.01382,1,0,1
1464,'2026/05/14 12:05:18:133',5,0.677775,0.874636,-0.000001,0.598327,0.764406,-0.046897,0.728248,0.45753,-0.014483,1,0,1
1465,'2026/05/14 12:05:18:164',5,0.677976,0.876458,-0.000001,0.597588,0.766375,-0.04824,0.726237,0.457925,-0.014256,1,0,1
1466,'2026/05/14 12:05:18:196',5,0.677265,0.878461,-0.000001,0.599109,0.764366,-0.041617,0.725553,0.456679,-0.010647,1,0,1
1467,'2026/05/14 12:05:18:254',5,0.676944,0.87713,-0.000001,0.599368,0.764829,-0.042834,0.725404,0.45746,-0.009891,1,0,1
1468,'2026/05/14 12:05:18:289',5,0.676223,0.879584,-0.000001,0.594459,0.766589,-0.0446,0.724966,0.456115,-0.011048,1,0,1
1469,'2026/05/14 12:05:18:320',5,0.675746,0.878532,-0.000001,0.597317,0.766929,-0.040782,0.723513,0.454314,-0.010881,1,0,1
1470,'2026/05/14 12:05:18:353',5,0.675914,0.879328,-0.000001,0.590739,0.768121,-0.040871,0.723576,0.457191,-0.009453,1,0,1
1471,'2026/05/14 12:05:18:388',5,0.675526,0.880434,-0.000001,0.590997,0.767155,-0.038663,0.723806,0.455649,-0.007744,1,0,1
1472,'2026/05/14 12:05:18:416',5,0.674605,0.879851,-0.000001,0.594356,0.766307,-0.038913,0.723428,0.455953,-0.009899,1,0,1
1473,'2026/05/14 12:05:18:449',5,0.675936,0.877571,-0.000001,0.595804,0.767201,-0.047596,0.723096,0.457431,-0.012948,1,0,1
1474,'2026/05/14 12:05:18:480',5,0.67878,0.87934,-0.000001,0.599905,0.766048,-0.042682,0.724089,0.455793,-0.010519,1,0,1
1475,'2026/05/14 12:05:18:512',5,0.677259,0.878257,-0.000001,0.59723,0.766199,-0.041562,0.724481,0.455286,-0.010563,1,0,1
1476,'2026/05/14 12:05:18:543',5,0.679375,0.879339,-0.000001,0.600877,0.767209,-0.039703,0.724551,0.455414,-0.007786,1,0,1
1477,'2026/05/14 12:05:18:573',5,0.67988,0.878131,-0.000001,0.600001,0.762841,-0.040274,0.723996,0.456859,-0.010199,1,0,1
1478,'2026/05/14 12:05:18:605',5,0.678479,0.878167,-0.000001,0.597835,0.765588,-0.043477,0.725702,0.458233,-0.009365,1,0,1
1479,'2026/05/14 12:05:18:640',5,0.678584,0.876547,-0.000001,0.598926,0.765805,-0.047686,0.725731,0.458639,-0.012455,1,0,1
1480,'2026/05/14 12:05:18:675',5,0.679786,0.877826,-0.000001,0.602046,0.766779,-0.045637,0.725834,0.459294,-0.013303,1,0,1
1481,'2026/05/14 12:05:18:699',5,0.679775,0.877231,-0.000001,0.601177,0.766083,-0.045428,0.72697,0.459348,-0.012667,1,0,1
1482,'2026/05/14 12:05:18:730',5,0.681073,0.874703,-0.000001,0.602992,0.766953,-0.047499,0.726629,0.459713,-0.015446,1,0,1
1483,'2026/05/14 12:05:18:761',5,0.681922,0.875589,-0.000001,0.602034,0.765697,-0.045271,0.727881,0.46072,-0.012015,1,0,1
1484,'2026/05/14 12:05:18:805',5,0.6832,0.876687,-0.000001,0.603777,0.765498,-0.044751,0.728709,0.461043,-0.010791,1,0,1
1485,'2026/05/14 12:05:18:842',5,0.683138,0.878795,-0.000001,0.60278,0.766012,-0.04341,0.728285,0.46121,-0.009665,1,0,1
1486,'2026/05/14 12:05:18:875',5,0.682163,0.876725,-0.000001,0.60271,0.76485,-0.044406,0.728722,0.462034,-0.011457,1,0,1
1487,'2026/05/14 12:05:18:904',5,0.681711,0.877892,-0.000001,0.604035,0.765181,-0.045857,0.727894,0.461764,-0.011187,1,0,1
1488,'2026/05/14 12:05:18:938',5,0.681193,0.87661,-0.000001,0.603423,0.766816,-0.046148,0.727646,0.462386,-0.013625,1,0,1
1489,'2026/05/14 12:05:18:967',5,0.682257,0.876819,-0.000001,0.601113,0.767315,-0.046577,0.728586,0.461869,-0.013938,1,0,1
1490,'2026/05/14 12:05:19:000',5,0.683814,0.877173,-0.000001,0.604971,0.765886,-0.041659,0.728612,0.459398,-0.010632,1,0,1
1491,'2026/05/14 12:05:19:031',5,0.683716,0.874347,-0.000001,0.604815,0.765289,-0.044377,0.728954,0.461871,-0.012134,1,0,1
1492,'2026/05/14 12:05:19:062',5,0.68424,0.873753,-0.000001,0.605091,0.763835,-0.040158,0.729255,0.460404,-0.01563,1,0,1
1493,'2026/05/14 12:05:19:093',5,0.687151,0.874229,-0.000001,0.607437,0.762466,-0.031778,0.73053,0.462231,-0.007987,1,0,1
1494,'2026/05/14 12:05:19:124',5,0.686335,0.874164,-0.000001,0.603823,0.763608,-0.033622,0.730307,0.4617,-0.006837,1,0,1
1495,'2026/05/14 12:05:19:158',5,0.683822,0.875788,-0.000001,0.608048,0.76471,-0.040697,0.729621,0.460362,-0.008782,1,0,1
1496,'2026/05/14 12:05:19:205',5,0.684008,0.872894,-0.000001,0.605772,0.765061,-0.044079,0.727913,0.461072,-0.009751,1,0,1
1497,'2026/05/14 12:05:19:240',5,0.681183,0.87359,-0.000001,0.602067,0.766084,-0.047168,0.725992,0.459696,-0.01348,1,0,1
1498,'2026/05/14 12:05:19:268',5,0.678154,0.875721,-0.000001,0.598239,0.765702,-0.047335,0.724295,0.459756,-0.013944,1,0,1
1499,'2026/05/14 12:05:19:300',5,0.678211,0.87948,-0.000001,0.597658,0.766297,-0.038607,0.723408,0.457767,-0.009097,1,0,1
1500,'2026/05/14 12:05:19:339',5,0.677612,0.876484,-0.000001,0.596258,0.766757,-0.041108,0.721342,0.456996,-0.010476,1,0,1
1501,'2026/05/14 12:05:19:380',5,0.678057,0.876961,-0.000001,0.597455,0.766984,-0.042756,0.721063,0.456274,-0.009509,1,0,1
1502,'2026/05/14 12:05:19:410',5,0.677752,0.877305,-0.000001,0.598101,0.766904,-0.0477,0.720432,0.45899,-0.014829,1,0,1
1503,'2026/05/14 12:05:19:442',5,0.679217,0.879358,-0.000001,0.59995,0.767855,-0.037168,0.720958,0.458248,-0.008053,1,0,1
1504,'2026/05/14 12:05:19:476',5,0.677697,0.87876,-0.000001,0.595977,0.76733,-0.034306,0.722975,0.458137,-0.008721,1,0,1
1505,'2026/05/14 12:05:19:505',5,0.678222,0.878179,-0.000001,0.597088,0.768148,-0.042026,0.720903,0.457141,-0.008542,1,0,1
1506,'2026/05/14 12:05:19:537',5,0.67892,0.878597,-0.000001,0.597955,0.768234,-0.039224,0.720657,0.456642,-0.007549,1,0,1
1507,'2026/05/14 12:05:19:567',5,0.67628,0.881664,-0.000001,0.5915,0.770323,-0.037281,0.720532,0.456835,-0.009365,1,0,1
1508,'2026/05/14 12:05:19:610',5,0.67529,0.87815,-0.000001,0.595539,0.769551,-0.040755,0.719915,0.458011,-0.010913,1,0,1
1509,'2026/05/14 12:05:19:647',5,0.675315,0.878663,-0.000001,0.593376,0.767708,-0.037294,0.71986,0.458284,-0.011785,1,0,1
1510,'2026/05/14 12:05:19:678',5,0.677242,0.877988,-0.000001,0.595005,0.768264,-0.043335,0.719017,0.457309,-0.011787,1,0,1
1511,'2026/05/14 12:05:19:707',5,0.678158,0.878035,-0.000001,0.59638,0.768514,-0.043141,0.717873,0.454954,-0.012261,1,0,1
1512,'2026/05/14 12:05:19:740',5,0.677198,0.877796,-0.000001,0.595874,0.767606,-0.047549,0.718723,0.457107,-0.015721,1,0,1
1513,'2026/05/14 12:05:19:771',5,0.678266,0.879496,-0.000001,0.595659,0.769837,-0.039181,0.71952,0.456923,-0.006779,1,0,1
1514,'2026/05/14 12:05:19:804',5,0.678538,0.879458,-0.000001,0.597015,0.76724,-0.039074,0.720462,0.456516,-0.011527,1,0,1
1515,'2026/05/14 12:05:19:834',5,0.678936,0.878878,-0.000001,0.598471,0.767472,-0.035038,0.722063,0.458447,-0.009919,1,0,1
1516,'2026/05/14 12:05:19:867',5,0.680309,0.879367,-0.000001,0.598979,0.767518,-0.037692,0.720792,0.456958,-0.008628,1,0,1
1517,'2026/05/14 12:05:19:899',5,0.679589,0.879023,-0.000001,0.599141,0.767847,-0.038931,0.720708,0.457168,-0.010625,1,0,1
1518,'2026/05/14 12:05:19:940',5,0.677705,0.87916,-0.000001,0.597335,0.767837,-0.036588,0.722143,0.458114,-0.011148,1,0,1
1519,'2026/05/14 12:05:19:998',5,0.681518,0.878441,-0.000001,0.600209,0.766978,-0.038348,0.720683,0.456313,-0.008153,1,0,1
1520,'2026/05/14 12:05:20:027',5,0.679229,0.87736,-0.000001,0.598084,0.767147,-0.039714,0.720638,0.456265,-0.011331,1,0,1
1521,'2026/05/14 12:05:20:057',5,0.678848,0.878305,-0.000001,0.595518,0.767782,-0.03718,0.720206,0.457642,-0.009272,1,0,1
1522,'2026/05/14 12:05:20:089',5,0.679497,0.878729,-0.000001,0.599177,0.767774,-0.036878,0.720812,0.457352,-0.010478,1,0,1
1523,'2026/05/14 12:05:20:125',5,0.680233,0.87846,-0.000001,0.599245,0.767367,-0.040779,0.721145,0.456295,-0.009778,1,0,1
1524,'2026/05/14 12:05:20:159',5,0.680154,0.877433,-0.000001,0.59929,0.767791,-0.037911,0.722379,0.457947,-0.00733,1,0,1
1525,'2026/05/14 12:05:20:182',5,0.680972,0.87769,-0.000001,0.600888,0.767596,-0.039024,0.722172,0.458062,-0.008619,1,0,1
1526,'2026/05/14 12:05:20:214',5,0.680611,0.879514,-0.000001,0.600671,0.767341,-0.038496,0.722015,0.459266,-0.0065,1,0,1
1527,'2026/05/14 12:05:20:245',5,0.68119,0.876448,-0.000001,0.601275,0.76555,-0.039684,0.721479,0.458765,-0.011124,1,0,1
1528,'2026/05/14 12:05:20:275',5,0.67972,0.877144,-0.000001,0.598834,0.766134,-0.039319,0.722657,0.45878,-0.010938,1,0,1
1529,'2026/05/14 12:05:20:306',5,0.681197,0.875393,-0.000001,0.600972,0.767261,-0.039711,0.721726,0.458875,-0.01378,1,0,1
1530,'2026/05/14 12:05:20:340',5,0.680146,0.878002,-0.000001,0.599491,0.767181,-0.042578,0.722353,0.457642,-0.011276,1,0,1
1531,'2026/05/14 12:05:20:370',5,0.680414,0.879012,-0.000001,0.6019,0.766982,-0.04004,0.722817,0.457989,-0.008923,1,0,1
1532,'2026/05/14 12:05:20:406',5,0.680648,0.878001,-0.000001,0.600368,0.765987,-0.041736,0.722866,0.459627,-0.010696,1,0,1
1533,'2026/05/14 12:05:20:436',5,0.681094,0.875894,-0.000001,0.602284,0.76663,-0.039482,0.720603,0.458691,-0.013541,1,0,1
1534,'2026/05/14 12:05:20:469',5,0.679688,0.877843,-0.000001,0.599388,0.767247,-0.043427,0.722686,0.45918,-0.012462,1,0,1
1535,'2026/05/14 12:05:20:500',5,0.68008,0.877384,-0.000001,0.598458,0.766408,-0.037366,0.72194,0.45881,-0.007378,1,0,1
1536,'2026/05/14 12:05:20:532',5,0.680991,0.878959,-0.000001,0.601375,0.766529,-0.040117,0.723107,0.457738,-0.009604,1,0,1
1537,'2026/05/14 12:05:20:563',5,0.680037,0.877843,-0.000001,0.600214,0.766516,-0.044095,0.723309,0.459197,-0.013504,1,0,1
1538,'2026/05/14 12:05:20:597',5,0.679895,0.876988,-0.000001,0.599938,0.76674,-0.04201,0.724687,0.460575,-0.010866,1,0,1
1539,'2026/05/14 12:05:20:629',5,0.68035,0.874613,-0.000001,0.597759,0.767883,-0.043124,0.72355,0.460412,-0.013552,1,0,1
1540,'2026/05/14 12:05:20:669',5,0.68088,0.874469,-0.000001,0.599623,0.767122,-0.043026,0.724082,0.461089,-0.014594,1,0,1
1541,'2026/05/14 12:05:20:699',5,0.680765,0.875046,-0.000001,0.599546,0.765656,-0.043749,0.723328,0.459547,-0.012324,1,0,1
1542,'2026/05/14 12:05:20:762',5,0.679813,0.873881,-0.000001,0.598555,0.767472,-0.043604,0.72381,0.460647,-0.014679,1,0,1
1543,'2026/05/14 12:05:20:796',5,0.68142,0.87713,-0.000001,0.599944,0.765908,-0.042368,0.723601,0.459926,-0.01003,1,0,1
1544,'2026/05/14 12:05:20:828',5,0.680945,0.876303,-0.000001,0.600569,0.765216,-0.042189,0.723427,0.458149,-0.01176,1,0,1
1545,'2026/05/14 12:05:20:857',5,0.680738,0.878204,-0.000001,0.601051,0.767385,-0.041458,0.723223,0.458563,-0.010189,1,0,1
1546,'2026/05/14 12:05:20:895',5,0.680226,0.876328,-0.000001,0.599914,0.765322,-0.045147,0.723013,0.460574,-0.013241,1,0,1
1547,'2026/05/14 12:05:20:920',5,0.681125,0.875978,-0.000001,0.599414,0.765601,-0.041748,0.72362,0.459548,-0.010236,1,0,1
1548,'2026/05/14 12:05:20:949',5,0.680765,0.876071,-0.000001,0.600019,0.765897,-0.041342,0.722853,0.459617,-0.009144,1,0,1
1549,'2026/05/14 12:05:20:982',5,0.681515,0.877065,-0.000001,0.60136,0.766372,-0.042083,0.723056,0.457325,-0.010874,1,0,1
1550,'2026/05/14 12:05:21:013',5,0.681749,0.878582,-0.000001,0.602506,0.76578,-0.040021,0.722892,0.458793,-0.008357,1,0,1
1551,'2026/05/14 12:05:21:047',5,0.682051,0.875111,-0.000001,0.603518,0.766351,-0.046213,0.722886,0.457773,-0.013435,1,0,1
1552,'2026/05/14 12:05:21:077',5,0.681946,0.87461,-0.000001,0.602569,0.765749,-0.045555,0.723061,0.456921,-0.014273,1,0,1
1553,'2026/05/14 12:05:21:109',5,0.682146,0.876009,-0.000001,0.603852,0.765344,-0.043587,0.723507,0.456733,-0.012232,1,0,1
1554,'2026/05/14 12:05:21:139',5,0.683064,0.874894,-0.000001,0.606203,0.76604,-0.046371,0.7235,0.457123,-0.012911,1,0,1
1555,'2026/05/14 12:05:21:175',5,0.6831,0.877608,-0.000001,0.603205,0.766043,-0.042276,0.723273,0.457225,-0.01096,1,0,1
1556,'2026/05/14 12:05:21:204',5,0.685914,0.874654,-0.000001,0.606506,0.765143,-0.040004,0.72375,0.458075,-0.005685,1,0,1
1557,'2026/05/14 12:05:21:260',5,0.683263,0.874721,-0.000001,0.605434,0.766702,-0.043302,0.723677,0.457851,-0.01077,1,0,1
1558,'2026/05/14 12:05:21:309',5,0.68245,0.874048,-0.000001,0.603346,0.766266,-0.044187,0.722814,0.457234,-0.011571,1,0,1
1559,'2026/05/14 12:05:21:346',5,0.682995,0.875714,-0.000001,0.604552,0.765167,-0.04564,0.723931,0.458753,-0.010867,1,0,1
1560,'2026/05/14 12:05:21:376',5,0.684833,0.876197,-0.000001,0.606294,0.764924,-0.0398,0.724051,0.458803,-0.004965,1,0,1
1561,'2026/05/14 12:05:21:407',5,0.683485,0.874765,-0.000001,0.604924,0.765208,-0.044864,0.723573,0.457421,-0.012418,1,0,1
1562,'2026/05/14 12:05:21:441',5,0.683558,0.877811,-0.000001,0.604677,0.764498,-0.042771,0.723589,0.457322,-0.010096,1,0,1
1563,'2026/05/14 12:05:21:469',5,0.68319,0.875135,-0.000001,0.60476,0.765834,-0.047732,0.723335,0.457407,-0.012046,1,0,1
1564,'2026/05/14 12:05:21:510',5,0.682904,0.875128,-0.000001,0.605632,0.765943,-0.044061,0.723231,0.458052,-0.010395,1,0,1
1565,'2026/05/14 12:05:21:553',5,0.682184,0.876565,-0.000001,0.604024,0.765626,-0.043925,0.723055,0.457455,-0.01032,1,0,1
1566,'2026/05/14 12:05:21:579',5,0.681336,0.874917,-0.000001,0.600728,0.765749,-0.043126,0.723432,0.458159,-0.012063,1,0,1
1567,'2026/05/14 12:05:21:613',5,0.681438,0.875099,-0.000001,0.602773,0.766572,-0.045007,0.722494,0.457824,-0.014486,1,0,1
1568,'2026/05/14 12:05:21:642',5,0.680743,0.875627,-0.000001,0.601161,0.765433,-0.041792,0.723047,0.459171,-0.011926,1,0,1
1569,'2026/05/14 12:05:21:672',5,0.681224,0.874991,-0.000001,0.600807,0.766889,-0.042809,0.722664,0.458746,-0.01159,1,0,1
1570,'2026/05/14 12:05:21:705',5,0.68171,0.875093,-0.000001,0.60227,0.767049,-0.042747,0.723145,0.459739,-0.013967,1,0,1
1571,'2026/05/14 12:05:21:737',5,0.682052,0.875635,-0.000001,0.604461,0.766086,-0.044775,0.722542,0.459608,-0.014104,1,0,1
1572,'2026/05/14 12:05:21:767',5,0.680913,0.874109,-0.000001,0.600878,0.768436,-0.046446,0.7219,0.459335,-0.015899,1,0,1
1573,'2026/05/14 12:05:21:801',5,0.682211,0.874331,-0.000001,0.603246,0.764434,-0.044826,0.722098,0.459316,-0.012402,1,0,1
1574,'2026/05/14 12:05:21:830',5,0.680389,0.876809,-0.000001,0.600911,0.766467,-0.044596,0.722502,0.457675,-0.014309,1,0,1
1575,'2026/05/14 12:05:21:863',5,0.680407,0.874787,-0.000001,0.600331,0.767215,-0.046357,0.722264,0.460002,-0.016475,1,0,1
1576,'2026/05/14 12:05:21:894',5,0.680965,0.874328,-0.000001,0.60081,0.768249,-0.04583,0.722136,0.459437,-0.016738,1,0,1
1577,'2026/05/14 12:05:21:925',5,0.681048,0.875017,-0.000001,0.600363,0.766637,-0.044506,0.723349,0.458686,-0.013043,1,0,1
1578,'2026/05/14 12:05:21:958',5,0.679508,0.874918,-0.000001,0.600314,0.767228,-0.043405,0.72234,0.459622,-0.014057,1,0,1
1579,'2026/05/14 12:05:21:987',5,0.683465,0.876511,-0.000001,0.606367,0.765889,-0.039421,0.721556,0.458867,-0.00659,1,0,1
1580,'2026/05/14 12:05:22:020',5,0.679648,0.872665,-0.000001,0.603692,0.765513,-0.043726,0.72158,0.459369,-0.014465,1,0,1
1581,'2026/05/14 12:05:22:052',5,0.680081,0.873786,-0.000001,0.602185,0.765973,-0.043472,0.72252,0.460654,-0.014224,1,0,1
1582,'2026/05/14 12:05:22:082',5,0.680655,0.871138,-0.000001,0.604252,0.764893,-0.046296,0.721319,0.461046,-0.014431,1,0,1
1583,'2026/05/14 12:05:22:113',5,0.681818,0.873951,-0.000001,0.605465,0.76558,-0.041436,0.720606,0.460023,-0.009236,1,0,1
1584,'2026/05/14 12:05:22:147',5,0.682743,0.876517,-0.000001,0.606028,0.764921,-0.04132,0.721556,0.460088,-0.007593,1,0,1
