@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute inputs-33 numeric
@attribute inputs-34 numeric
@attribute inputs-35 numeric
@attribute inputs-36 numeric
@attribute inputs-37 numeric
@attribute inputs-38 numeric
@attribute inputs-39 numeric
@attribute inputs-40 numeric
@attribute inputs-41 numeric
@attribute inputs-42 numeric
@attribute inputs-43 numeric
@attribute inputs-44 numeric
@attribute inputs-45 numeric
@attribute inputs-46 numeric
@attribute inputs-47 numeric
@attribute inputs-48 numeric
@attribute inputs-49 numeric
@attribute inputs-50 numeric
@attribute inputs-51 numeric
@attribute inputs-52 numeric
@attribute inputs-53 numeric
@attribute inputs-54 numeric
@attribute inputs-55 numeric
@attribute inputs-56 numeric
@attribute inputs-57 numeric
@attribute inputs-58 numeric
@attribute inputs-59 numeric
@attribute inputs-60 numeric
@attribute inputs-61 numeric
@attribute inputs-62 numeric
@attribute inputs-63 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric

@data
1095,'2026/05/06 10:41:06:734',5,0.631669,0.794256,0,0.601853,0.730224,-0.004709,0.562842,0.675247,-0.01121,0.546762,0.623081,-0.018496,0.5453,0.579386,-0.026812,0.486266,0.721539,-0.013417,0.476466,0.789803,-0.022328,0.49915,0.799351,-0.031355,0.514007,0.78654,-0.038803,0.485981,0.764504,-0.01948,0.480191,0.837908,-0.02376,0.504152,0.841121,-0.028296,0.520496,0.823359,-0.035024,0.497265,0.807988,-0.025171,0.491393,0.870505,-0.031501,0.51378,0.868777,-0.031057,0.529867,0.849874,-0.033054,0.512897,0.847409,-0.031849,0.512262,0.896338,-0.039032,0.532102,0.895231,-0.03653,0.545353,0.878523,-0.034061,1,1,0.6
1096,'2026/05/06 10:41:06:767',5,0.630295,0.793428,0,0.602604,0.732347,-0.00525,0.56315,0.678592,-0.011784,0.546958,0.626817,-0.01927,0.545902,0.582408,-0.028107,0.487929,0.722897,-0.012681,0.476842,0.786767,-0.022448,0.498296,0.798998,-0.032809,0.513369,0.789137,-0.04111,0.486771,0.765123,-0.018598,0.480661,0.834719,-0.023358,0.503309,0.839875,-0.028694,0.520379,0.824846,-0.035694,0.497377,0.808279,-0.024334,0.492025,0.868301,-0.030781,0.513463,0.868854,-0.030781,0.529997,0.852262,-0.032957,0.512456,0.84773,-0.031155,0.512329,0.897181,-0.038592,0.531649,0.896877,-0.036482,0.545022,0.880987,-0.034191,1,1,0.6
1097,'2026/05/06 10:41:06:801',5,0.629609,0.793878,0,0.601957,0.731779,-0.005068,0.562605,0.678209,-0.011778,0.546781,0.626694,-0.019429,0.546683,0.582835,-0.028457,0.486939,0.724687,-0.013773,0.47872,0.788938,-0.023693,0.500221,0.799774,-0.033984,0.514947,0.788585,-0.042188,0.485728,0.768147,-0.019726,0.481885,0.836984,-0.024505,0.504263,0.841463,-0.029304,0.520547,0.825816,-0.035992,0.496505,0.81172,-0.025383,0.49226,0.870313,-0.031976,0.513857,0.870045,-0.031475,0.530216,0.852791,-0.033219,0.511946,0.850862,-0.032098,0.512803,0.897957,-0.039497,0.532328,0.89704,-0.036974,0.545941,0.881077,-0.034312,1,1,0.6
1098,'2026/05/06 10:41:06:839',5,0.630781,0.793016,0,0.602955,0.731006,-0.00557,0.56341,0.676879,-0.012801,0.547899,0.62529,-0.020991,0.546929,0.582332,-0.030576,0.486985,0.72282,-0.014318,0.478079,0.78934,-0.025576,0.500305,0.800235,-0.037251,0.515532,0.788452,-0.046298,0.486153,0.766693,-0.020414,0.481309,0.837493,-0.026264,0.504678,0.842144,-0.031708,0.521432,0.825889,-0.038825,0.497359,0.810477,-0.026371,0.491903,0.870408,-0.033892,0.513693,0.870687,-0.033455,0.530099,0.853239,-0.03512,0.512951,0.849593,-0.033469,0.513051,0.897298,-0.041409,0.532821,0.896653,-0.038804,0.546267,0.880079,-0.036053,1,1,0.6
1099,'2026/05/06 10:41:06:879',5,0.628224,0.789671,0,0.602595,0.730067,-0.006804,0.563414,0.677297,-0.014726,0.548131,0.625127,-0.023522,0.547313,0.581999,-0.033738,0.488312,0.722998,-0.016033,0.477254,0.789471,-0.02799,0.498213,0.799914,-0.039729,0.512551,0.788124,-0.048637,0.488048,0.767042,-0.02171,0.480387,0.837266,-0.028486,0.502322,0.841092,-0.033705,0.518406,0.823993,-0.040511,0.499011,0.810917,-0.027412,0.491546,0.870365,-0.035463,0.512744,0.869349,-0.034669,0.528855,0.850745,-0.036043,0.514069,0.850333,-0.034375,0.513149,0.897971,-0.042412,0.53293,0.89583,-0.039747,0.5468,0.878034,-0.037048,1,1,0.6
1100,'2026/05/06 10:41:06:917',5,0.631767,0.789885,0,0.602151,0.729568,-0.005377,0.56291,0.678702,-0.013122,0.547543,0.625252,-0.022129,0.546805,0.579787,-0.032632,0.489673,0.722969,-0.013907,0.47697,0.788161,-0.02526,0.497793,0.798521,-0.036588,0.511957,0.787201,-0.045315,0.489477,0.766326,-0.020133,0.480647,0.837001,-0.026537,0.502176,0.840686,-0.031775,0.518017,0.823225,-0.038516,0.500746,0.810755,-0.026328,0.492531,0.870664,-0.033695,0.513313,0.869514,-0.03315,0.528918,0.850445,-0.034757,0.516654,0.85113,-0.033666,0.515747,0.898876,-0.041076,0.534989,0.89563,-0.038734,0.548161,0.877151,-0.036276,1,1,0.6
1101,'2026/05/06 10:41:06:955',5,0.631767,0.789885,0,0.602151,0.729568,-0.005377,0.56291,0.678702,-0.013122,0.547543,0.625252,-0.022129,0.546805,0.579787,-0.032632,0.489673,0.722969,-0.013907,0.47697,0.788161,-0.02526,0.497793,0.798521,-0.036588,0.511957,0.787201,-0.045315,0.489477,0.766326,-0.020133,0.480647,0.837001,-0.026537,0.502176,0.840686,-0.031775,0.518017,0.823225,-0.038516,0.500746,0.810755,-0.026328,0.492531,0.870664,-0.033695,0.513313,0.869514,-0.03315,0.528918,0.850445,-0.034757,0.516654,0.85113,-0.033666,0.515747,0.898876,-0.041076,0.534989,0.89563,-0.038734,0.548161,0.877151,-0.036276,1,1,0.6
1102,'2026/05/06 10:41:07:003',5,0.628962,0.793593,0,0.600547,0.732075,-0.006228,0.562065,0.676373,-0.013576,0.547012,0.623397,-0.021537,0.546585,0.579598,-0.03065,0.487477,0.721831,-0.016185,0.477291,0.785473,-0.026742,0.498683,0.796292,-0.036982,0.512874,0.7851,-0.045185,0.48747,0.765482,-0.021985,0.480316,0.835526,-0.027799,0.50313,0.839808,-0.032592,0.519503,0.823312,-0.039308,0.499142,0.809097,-0.027573,0.491577,0.869326,-0.035421,0.513186,0.868854,-0.034876,0.529532,0.850972,-0.036465,0.514975,0.848035,-0.034233,0.512782,0.896476,-0.042365,0.531395,0.895729,-0.039924,0.544705,0.878685,-0.037409,1,1,0.6
1103,'2026/05/06 10:41:07:033',5,0.629427,0.793086,0,0.602232,0.730653,-0.006938,0.563573,0.675119,-0.014249,0.548341,0.622642,-0.022097,0.547393,0.578978,-0.031027,0.487068,0.720317,-0.015218,0.478111,0.78582,-0.026197,0.500671,0.795314,-0.037066,0.515472,0.782442,-0.045612,0.486493,0.764209,-0.020673,0.480766,0.834494,-0.026877,0.504732,0.837988,-0.032189,0.521055,0.820873,-0.0391,0.497681,0.808064,-0.026075,0.49156,0.868086,-0.034281,0.514072,0.867055,-0.033742,0.530307,0.848674,-0.035151,0.513115,0.847103,-0.032667,0.512373,0.895305,-0.041172,0.532483,0.8938,-0.038631,0.546134,0.876247,-0.035828,1,1,0.6
1104,'2026/05/06 10:41:07:058',5,0.630721,0.79334,0,0.603632,0.732925,-0.00743,0.564535,0.675746,-0.014577,0.548383,0.622023,-0.022247,0.546402,0.578119,-0.030854,0.48669,0.719876,-0.013746,0.478568,0.787502,-0.025201,0.50153,0.795654,-0.037098,0.516052,0.781075,-0.046256,0.486396,0.762912,-0.019125,0.481591,0.836835,-0.025365,0.505388,0.838335,-0.031401,0.520989,0.818965,-0.038867,0.497529,0.806506,-0.024713,0.492523,0.869752,-0.033159,0.515057,0.866524,-0.0333,0.530794,0.845644,-0.035146,0.5128,0.845779,-0.031607,0.513291,0.896443,-0.039999,0.533799,0.893652,-0.037663,0.547469,0.874511,-0.03508,1,1,0.6
1105,'2026/05/06 10:41:07:091',5,0.627886,0.788804,0,0.600336,0.728811,-0.006088,0.562349,0.677784,-0.014129,0.547309,0.625329,-0.023019,0.547181,0.580653,-0.033311,0.488674,0.722263,-0.016297,0.476638,0.785817,-0.02751,0.497272,0.796243,-0.038332,0.511219,0.78509,-0.046782,0.487835,0.765733,-0.021985,0.47999,0.834373,-0.028042,0.501724,0.838235,-0.032817,0.517444,0.821815,-0.039408,0.498528,0.809485,-0.02746,0.491747,0.868629,-0.03449,0.512463,0.867572,-0.033759,0.5277,0.849355,-0.035447,0.513756,0.848876,-0.034084,0.513156,0.897478,-0.041555,0.532132,0.894981,-0.039227,0.545069,0.877405,-0.036888,1,1,0.6
1106,'2026/05/06 10:41:07:122',5,0.628003,0.793768,0,0.600308,0.729326,-0.005924,0.563055,0.674129,-0.012077,0.547325,0.623222,-0.019038,0.546041,0.580663,-0.027149,0.487531,0.720174,-0.011815,0.477089,0.784369,-0.021802,0.498935,0.795113,-0.032396,0.513902,0.783677,-0.04083,0.486538,0.763035,-0.01731,0.479473,0.83273,-0.022999,0.502276,0.83738,-0.029009,0.519405,0.821566,-0.036268,0.497195,0.806332,-0.022822,0.489272,0.866032,-0.030937,0.51029,0.866658,-0.031899,0.527423,0.850427,-0.034142,0.512497,0.845163,-0.029373,0.510559,0.894237,-0.038163,0.528813,0.895148,-0.036878,0.542529,0.879991,-0.034891,1,1,0.6
1107,'2026/05/06 10:41:07:156',5,0.630202,0.794639,0,0.601644,0.730247,-0.005732,0.563555,0.674649,-0.012188,0.547921,0.622084,-0.019211,0.547764,0.579268,-0.027483,0.487413,0.720673,-0.014049,0.477538,0.785733,-0.022697,0.498693,0.797405,-0.032093,0.513066,0.787347,-0.039882,0.487326,0.764776,-0.019188,0.479989,0.83472,-0.023688,0.502293,0.840092,-0.02894,0.519509,0.825486,-0.036107,0.498583,0.807994,-0.023917,0.490506,0.866927,-0.030734,0.510572,0.868065,-0.031375,0.527825,0.853397,-0.033786,0.513975,0.846084,-0.029592,0.510902,0.892683,-0.03692,0.5281,0.893987,-0.034964,0.541819,0.879968,-0.032845,1,1,0.6
1108,'2026/05/06 10:41:07:195',5,0.628195,0.794007,0,0.599768,0.730041,-0.00626,0.56333,0.67395,-0.013296,0.548009,0.621489,-0.020908,0.545689,0.578282,-0.02973,0.486834,0.720184,-0.01456,0.477223,0.785942,-0.023855,0.499483,0.797144,-0.033682,0.514585,0.786167,-0.041716,0.4864,0.76319,-0.020001,0.479668,0.834107,-0.024679,0.502671,0.83929,-0.030198,0.520137,0.823536,-0.037752,0.497337,0.806569,-0.02514,0.489463,0.866399,-0.032494,0.510653,0.867797,-0.033043,0.528572,0.851856,-0.035505,0.512493,0.845678,-0.031284,0.509691,0.894173,-0.039337,0.527828,0.896303,-0.037328,0.542039,0.88193,-0.035163,1,1,0.6
1109,'2026/05/06 10:41:07:229',5,0.628816,0.793299,0,0.602758,0.731126,-0.005836,0.564,0.674849,-0.01263,0.548152,0.622608,-0.020131,0.54836,0.579084,-0.029049,0.488003,0.718522,-0.014904,0.478698,0.780308,-0.025422,0.499643,0.792426,-0.036168,0.514576,0.783178,-0.044637,0.486646,0.763457,-0.02053,0.480707,0.830998,-0.025979,0.503106,0.836837,-0.03109,0.520058,0.822444,-0.037887,0.497359,0.808441,-0.025908,0.490773,0.865785,-0.033444,0.511756,0.866592,-0.033123,0.52843,0.850231,-0.03472,0.51249,0.848458,-0.032309,0.511556,0.895488,-0.040279,0.530456,0.895769,-0.037762,0.544119,0.880126,-0.035028,1,1,0.6
1110,'2026/05/06 10:41:07:261',5,0.630725,0.7939,0,0.602269,0.730881,-0.004973,0.564042,0.675566,-0.011223,0.547957,0.623055,-0.018386,0.54788,0.58001,-0.026799,0.487624,0.719921,-0.012238,0.477205,0.783281,-0.021702,0.498771,0.794322,-0.031975,0.513228,0.783765,-0.040257,0.486401,0.763124,-0.018071,0.480044,0.83414,-0.022831,0.50321,0.838402,-0.028056,0.51971,0.82219,-0.035086,0.497146,0.806954,-0.023696,0.490593,0.867872,-0.030502,0.51215,0.867205,-0.030547,0.528704,0.84976,-0.0326,0.512437,0.846534,-0.030341,0.511372,0.895381,-0.03774,0.530595,0.894131,-0.035462,0.544244,0.877266,-0.033022,1,1,0.6
1111,'2026/05/06 10:41:07:307',5,0.625591,0.79425,0,0.600265,0.73085,-0.007841,0.563851,0.674814,-0.014732,0.548276,0.624545,-0.022135,0.546493,0.581818,-0.03064,0.487312,0.721829,-0.013462,0.478819,0.785034,-0.024501,0.50113,0.795268,-0.035857,0.516373,0.78358,-0.044769,0.486002,0.76406,-0.018435,0.481268,0.834426,-0.025128,0.504645,0.838358,-0.031916,0.521888,0.822259,-0.039562,0.496455,0.806814,-0.023621,0.490947,0.867766,-0.032935,0.512043,0.868653,-0.034561,0.528926,0.852681,-0.037051,0.511328,0.845376,-0.030028,0.511164,0.896469,-0.040169,0.529542,0.898691,-0.039684,0.543077,0.884641,-0.038057,1,1,0.6
1112,'2026/05/06 10:41:07:345',5,0.627867,0.795294,0,0.601081,0.731057,-0.006301,0.563562,0.675522,-0.012871,0.547857,0.624021,-0.020043,0.546932,0.580767,-0.02875,0.487148,0.721101,-0.014333,0.479006,0.783379,-0.02358,0.499922,0.796155,-0.034094,0.514779,0.787685,-0.042685,0.485516,0.765369,-0.019418,0.480545,0.832623,-0.024334,0.502834,0.839265,-0.030865,0.521262,0.826821,-0.038852,0.496016,0.809194,-0.024137,0.490717,0.866208,-0.031608,0.510673,0.868418,-0.033773,0.528964,0.855228,-0.037147,0.511258,0.848333,-0.029801,0.510869,0.894145,-0.03818,0.528567,0.896067,-0.037432,0.543136,0.883015,-0.036066,1,1,0.6
1113,'2026/05/06 10:41:07:391',5,0.627867,0.795294,0,0.601081,0.731057,-0.006301,0.563562,0.675522,-0.012871,0.547857,0.624021,-0.020043,0.546932,0.580767,-0.02875,0.487148,0.721101,-0.014333,0.479006,0.783379,-0.02358,0.499922,0.796155,-0.034094,0.514779,0.787685,-0.042685,0.485516,0.765369,-0.019418,0.480545,0.832623,-0.024334,0.502834,0.839265,-0.030865,0.521262,0.826821,-0.038852,0.496016,0.809194,-0.024137,0.490717,0.866208,-0.031608,0.510673,0.868418,-0.033773,0.528964,0.855228,-0.037147,0.511258,0.848333,-0.029801,0.510869,0.894145,-0.03818,0.528567,0.896067,-0.037432,0.543136,0.883015,-0.036066,1,1,0.6
1114,'2026/05/06 10:41:07:432',5,0.62732,0.796148,0,0.600784,0.733443,-0.006734,0.563886,0.676177,-0.01419,0.549037,0.623454,-0.022125,0.546494,0.57963,-0.031231,0.487098,0.720461,-0.015937,0.478268,0.783689,-0.026469,0.499609,0.795075,-0.037239,0.514076,0.784623,-0.045819,0.485391,0.763904,-0.021409,0.480967,0.8324,-0.026838,0.504457,0.837129,-0.032226,0.521342,0.82113,-0.039487,0.495618,0.80811,-0.026649,0.490941,0.866352,-0.034328,0.513191,0.866184,-0.033868,0.530222,0.848482,-0.035573,0.510207,0.847983,-0.033013,0.510395,0.8951,-0.041241,0.530267,0.895228,-0.038525,0.544499,0.879328,-0.035704,1,1,0.6
1115,'2026/05/06 10:41:07:467',5,0.627382,0.792793,0,0.600605,0.732003,-0.006642,0.562797,0.678658,-0.014697,0.548169,0.625882,-0.023404,0.547894,0.58223,-0.033377,0.486855,0.721359,-0.01719,0.475733,0.787165,-0.028153,0.497213,0.797543,-0.038967,0.511324,0.785943,-0.047527,0.48593,0.765158,-0.02274,0.478975,0.836774,-0.028539,0.501713,0.83997,-0.033476,0.517535,0.822629,-0.040458,0.496508,0.809103,-0.028022,0.490522,0.870123,-0.035389,0.512141,0.867642,-0.034929,0.527911,0.848089,-0.036857,0.51111,0.848641,-0.03446,0.511212,0.897548,-0.042528,0.531288,0.894355,-0.040171,0.545194,0.875756,-0.037712,1,1,0.6
1116,'2026/05/06 10:41:07:504',5,0.627754,0.795458,0,0.601099,0.733705,-0.0072,0.562498,0.676451,-0.01437,0.547385,0.623838,-0.021736,0.546978,0.58128,-0.030096,0.485695,0.722174,-0.016972,0.47616,0.786548,-0.027196,0.49815,0.797031,-0.03711,0.512832,0.785276,-0.045068,0.485579,0.765957,-0.022083,0.479167,0.83687,-0.027636,0.502932,0.840795,-0.03231,0.519659,0.823738,-0.038854,0.496931,0.80935,-0.026978,0.490657,0.870041,-0.034721,0.512663,0.868721,-0.034188,0.529137,0.850203,-0.035684,0.512421,0.84798,-0.033011,0.511114,0.896539,-0.041162,0.530359,0.89588,-0.038579,0.544053,0.879127,-0.035807,1,1,0.6
1117,'2026/05/06 10:41:07:540',5,0.627424,0.796055,0,0.600668,0.732347,-0.005947,0.562402,0.676211,-0.012175,0.547049,0.624941,-0.019118,0.546106,0.582331,-0.02734,0.48586,0.722586,-0.012517,0.477791,0.787118,-0.022768,0.500014,0.797819,-0.034075,0.515408,0.786776,-0.04298,0.484649,0.765593,-0.017866,0.480292,0.83519,-0.023022,0.503358,0.839516,-0.029288,0.52089,0.824116,-0.036916,0.495022,0.808934,-0.023112,0.490441,0.868663,-0.030684,0.511884,0.868657,-0.031865,0.529267,0.852233,-0.034456,0.509797,0.848014,-0.029427,0.510896,0.896618,-0.037888,0.530039,0.896363,-0.036513,0.543991,0.880392,-0.034529,1,1,0.6
1118,'2026/05/06 10:41:07:571',5,0.627901,0.796099,0,0.601719,0.734767,-0.007532,0.563406,0.677704,-0.015152,0.548145,0.623985,-0.023117,0.546816,0.580482,-0.03233,0.48621,0.722458,-0.016771,0.476402,0.787103,-0.028004,0.49834,0.797948,-0.03933,0.513105,0.786964,-0.048198,0.485428,0.766172,-0.022032,0.479234,0.836357,-0.02821,0.502609,0.840639,-0.03382,0.519511,0.824433,-0.041105,0.496216,0.809948,-0.027208,0.489922,0.869884,-0.035497,0.511766,0.869561,-0.035372,0.528785,0.851929,-0.037145,0.511347,0.849341,-0.033583,0.510173,0.898715,-0.042305,0.529449,0.898065,-0.04004,0.543407,0.880895,-0.037466,1,1,0.6
1119,'2026/05/06 10:41:07:613',5,0.627691,0.793598,0,0.600237,0.731119,-0.005526,0.562945,0.677969,-0.012411,0.547264,0.626898,-0.020175,0.546317,0.584303,-0.029418,0.486024,0.722146,-0.013593,0.476345,0.785634,-0.023176,0.497546,0.798549,-0.033387,0.512342,0.789772,-0.041678,0.484727,0.764861,-0.019205,0.478193,0.8344,-0.024113,0.501248,0.841026,-0.029394,0.518633,0.826694,-0.036467,0.495239,0.807978,-0.024528,0.488415,0.868341,-0.031421,0.510559,0.86935,-0.031506,0.528108,0.852928,-0.033665,0.510256,0.847084,-0.030876,0.509471,0.896594,-0.038779,0.529116,0.89705,-0.036741,0.543231,0.881482,-0.034467,1,1,0.6
1120,'2026/05/06 10:41:07:651',5,0.628123,0.792094,0,0.600519,0.732408,-0.005797,0.562044,0.678558,-0.012991,0.546526,0.626306,-0.021115,0.546276,0.583285,-0.030633,0.487685,0.723466,-0.01412,0.475208,0.786653,-0.024733,0.495447,0.797708,-0.035702,0.509121,0.787118,-0.044363,0.487188,0.765594,-0.019863,0.478286,0.835963,-0.025406,0.500192,0.840273,-0.030463,0.515887,0.823903,-0.037315,0.498183,0.808459,-0.025492,0.489269,0.869886,-0.032307,0.510148,0.869414,-0.031958,0.525699,0.851204,-0.033929,0.51326,0.847512,-0.032267,0.510728,0.898566,-0.039679,0.529635,0.896697,-0.037508,0.542728,0.878856,-0.035309,1,1,0.6
1121,'2026/05/06 10:41:07:683',5,0.628103,0.79374,0,0.601425,0.733003,-0.005734,0.563024,0.679082,-0.012851,0.546353,0.626953,-0.02077,0.545384,0.584223,-0.030228,0.486949,0.722979,-0.015315,0.476065,0.785378,-0.025658,0.496407,0.798444,-0.036425,0.510631,0.790322,-0.044959,0.486131,0.766995,-0.020825,0.47883,0.835095,-0.026136,0.50064,0.841499,-0.031136,0.517433,0.827974,-0.037967,0.49718,0.810759,-0.026031,0.490233,0.869381,-0.03287,0.510415,0.870728,-0.032747,0.526737,0.85558,-0.034775,0.512441,0.849797,-0.032291,0.511233,0.89791,-0.039884,0.529124,0.898012,-0.037917,0.541999,0.882592,-0.03576,1,1,0.6
1122,'2026/05/06 10:41:07:715',5,0.630174,0.794875,0,0.601851,0.733674,-0.004159,0.562964,0.68003,-0.010426,0.547351,0.62762,-0.017861,0.546214,0.584708,-0.026879,0.4869,0.721079,-0.012202,0.475543,0.78626,-0.021985,0.496944,0.799502,-0.032609,0.511964,0.790205,-0.04114,0.485361,0.763937,-0.018537,0.477778,0.83612,-0.02317,0.50107,0.842789,-0.028356,0.518373,0.827673,-0.035461,0.495762,0.808076,-0.024577,0.488287,0.870289,-0.030955,0.510217,0.871582,-0.030635,0.527187,0.854793,-0.032716,0.510841,0.848088,-0.031602,0.509486,0.898351,-0.038949,0.529224,0.898576,-0.036469,0.543073,0.882344,-0.034012,1,1,0.6
1123,'2026/05/06 10:41:07:747',5,0.626682,0.796291,0,0.599948,0.734246,-0.007221,0.562077,0.678449,-0.014874,0.546431,0.627067,-0.022957,0.545101,0.583643,-0.032193,0.485925,0.723367,-0.017177,0.47666,0.786178,-0.028397,0.498085,0.797633,-0.039065,0.512384,0.786946,-0.047531,0.484886,0.767266,-0.022541,0.478568,0.83649,-0.029179,0.501906,0.841526,-0.034262,0.518623,0.825552,-0.041041,0.495916,0.811185,-0.027756,0.488966,0.871044,-0.036556,0.511095,0.871248,-0.035981,0.528005,0.853886,-0.037329,0.511442,0.850251,-0.034098,0.509776,0.898769,-0.043168,0.529275,0.898408,-0.040833,0.543313,0.881786,-0.03817,1,1,0.6
1124,'2026/05/06 10:41:07:808',5,0.626735,0.796585,0,0.599837,0.735713,-0.006768,0.562293,0.680181,-0.013797,0.546475,0.627759,-0.021384,0.543839,0.585104,-0.030293,0.485498,0.722761,-0.014838,0.477398,0.786463,-0.025131,0.498472,0.79851,-0.036063,0.512868,0.788855,-0.044827,0.484559,0.765878,-0.020242,0.478907,0.836328,-0.025742,0.501892,0.842257,-0.031744,0.518924,0.827159,-0.039442,0.495381,0.809743,-0.025465,0.488515,0.8707,-0.03355,0.510333,0.871745,-0.034057,0.52793,0.854822,-0.036311,0.510382,0.849386,-0.03176,0.508795,0.898944,-0.040217,0.52788,0.899556,-0.038145,0.542099,0.883109,-0.035855,1,1,0.6
1125,'2026/05/06 10:41:07:839',5,0.626518,0.79216,0,0.597971,0.731185,-0.00639,0.560019,0.679985,-0.014233,0.544746,0.628138,-0.023052,0.544296,0.584203,-0.033172,0.486675,0.727529,-0.014426,0.474708,0.792453,-0.026172,0.495561,0.80057,-0.037916,0.509122,0.787306,-0.046899,0.486797,0.770803,-0.020136,0.478142,0.840042,-0.026851,0.499939,0.841246,-0.032202,0.515155,0.822906,-0.039007,0.498101,0.814094,-0.025942,0.48941,0.873417,-0.033822,0.510389,0.870512,-0.03335,0.525563,0.851067,-0.034859,0.513566,0.853122,-0.032957,0.511093,0.901004,-0.040579,0.530264,0.896533,-0.038166,0.543466,0.877462,-0.035709,1,1,0.6
1126,'2026/05/06 10:41:07:870',5,0.626203,0.794015,0,0.599865,0.733662,-0.004851,0.560619,0.680621,-0.011378,0.545306,0.629594,-0.019004,0.54455,0.586127,-0.027999,0.486229,0.725569,-0.01171,0.475336,0.790697,-0.022497,0.497135,0.800449,-0.033877,0.512031,0.787636,-0.042718,0.485688,0.768535,-0.017968,0.478028,0.837744,-0.023499,0.501269,0.841419,-0.028734,0.518076,0.824813,-0.035436,0.496413,0.812199,-0.02424,0.48898,0.871865,-0.031304,0.511151,0.871282,-0.030658,0.527128,0.853443,-0.032156,0.511307,0.851818,-0.031607,0.510349,0.899711,-0.039172,0.530849,0.897913,-0.03656,0.544219,0.880748,-0.033875,1,1,0.6
1127,'2026/05/06 10:41:07:902',5,0.629267,0.797199,0,0.601236,0.735733,-0.005942,0.56224,0.68049,-0.012867,0.545634,0.628592,-0.020426,0.544014,0.585454,-0.029113,0.485652,0.72399,-0.015151,0.475723,0.789677,-0.025199,0.497608,0.800018,-0.034974,0.512039,0.788635,-0.042819,0.485047,0.766885,-0.020962,0.478188,0.83847,-0.026653,0.502001,0.842623,-0.031665,0.518519,0.826313,-0.038424,0.496343,0.8102,-0.026485,0.48898,0.87189,-0.034101,0.511401,0.870948,-0.033701,0.528082,0.852836,-0.035373,0.512081,0.849263,-0.033062,0.510268,0.898934,-0.041142,0.529944,0.898016,-0.038797,0.543765,0.881189,-0.036257,1,1,0.6
1128,'2026/05/06 10:41:07:935',5,0.626232,0.796471,0,0.599492,0.734366,-0.007119,0.562073,0.679682,-0.014816,0.546149,0.628375,-0.023098,0.544449,0.584269,-0.032533,0.486147,0.724101,-0.015279,0.477002,0.787957,-0.026768,0.498425,0.797825,-0.038301,0.51262,0.786001,-0.047279,0.485341,0.768224,-0.020788,0.478785,0.836982,-0.027459,0.501436,0.841178,-0.033164,0.517593,0.824929,-0.040308,0.496205,0.812574,-0.026295,0.488554,0.870813,-0.035113,0.510044,0.870821,-0.034778,0.526369,0.853179,-0.036195,0.511303,0.851877,-0.032954,0.509984,0.899273,-0.041843,0.529869,0.898281,-0.039361,0.543914,0.881077,-0.03657,1,1,0.6
1129,'2026/05/06 10:41:07:967',5,0.62654,0.79462,0,0.599499,0.734114,-0.006009,0.56139,0.680705,-0.013418,0.545536,0.629153,-0.021742,0.545573,0.58572,-0.031427,0.486835,0.724817,-0.014593,0.47517,0.786839,-0.025564,0.49619,0.797985,-0.036552,0.510766,0.787619,-0.045187,0.485987,0.768252,-0.020383,0.477882,0.835868,-0.026848,0.500186,0.840854,-0.032289,0.516753,0.825742,-0.03911,0.496874,0.811752,-0.026055,0.489179,0.870176,-0.033942,0.509932,0.871002,-0.033864,0.526249,0.854827,-0.035623,0.512028,0.850482,-0.032835,0.510861,0.899273,-0.041241,0.529433,0.898575,-0.039493,0.542673,0.882129,-0.03731,1,1,0.6
1130,'2026/05/06 10:41:07:999',5,0.625993,0.797903,0,0.600576,0.736053,-0.00873,0.562892,0.680074,-0.016596,0.546555,0.628525,-0.024605,0.544804,0.585104,-0.033518,0.485327,0.722952,-0.017106,0.478476,0.789742,-0.029136,0.500362,0.80019,-0.040531,0.514331,0.787549,-0.049381,0.484455,0.766706,-0.022025,0.480988,0.838622,-0.029569,0.504918,0.842367,-0.035498,0.520789,0.824647,-0.042577,0.494915,0.811181,-0.027042,0.490589,0.872823,-0.037436,0.51337,0.871194,-0.037514,0.529549,0.851399,-0.038811,0.509468,0.851471,-0.033261,0.510161,0.899898,-0.043514,0.53055,0.898391,-0.041419,0.544542,0.880461,-0.038581,1,1,0.6
