@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric

@data
1004,'2026/05/14 11:51:41:118',4,0.75101,0.943393,0,0.725216,0.69606,-0.091488,0.688403,0.691318,-0.02414,0.62985,0.500183,-0.087602,0.740352,0.691874,-0.027314,0.808284,0.458769,-0.083813,0.782895,0.720313,-0.035092,0.729106,0.810268,-0.072994,0.819487,0.766778,-0.045266,0.753859,0.825275,-0.053178,1,1,0
1005,'2026/05/14 11:51:41:153',4,0.754487,0.941539,0,0.727239,0.700221,-0.090768,0.687745,0.692971,-0.026059,0.629265,0.495393,-0.088937,0.739637,0.692971,-0.028789,0.807265,0.459864,-0.083528,0.781615,0.721042,-0.036188,0.729612,0.810203,-0.073232,0.818251,0.766539,-0.04604,0.750604,0.829806,-0.05711,1,1,0
1006,'2026/05/14 11:51:41:183',4,0.75056,0.942814,0,0.725415,0.695304,-0.091317,0.687028,0.690092,-0.024792,0.630372,0.497265,-0.086542,0.739478,0.691009,-0.027543,0.80815,0.459971,-0.082423,0.782141,0.719916,-0.034923,0.730631,0.808301,-0.071931,0.818807,0.76686,-0.044783,0.75367,0.825699,-0.053627,1,1,0
1007,'2026/05/14 11:51:41:215',4,0.75127,0.941008,0,0.725287,0.695622,-0.091096,0.687902,0.691068,-0.026693,0.630596,0.49351,-0.089903,0.740178,0.691628,-0.029694,0.807729,0.460841,-0.08554,0.782637,0.72029,-0.037275,0.731727,0.810141,-0.074157,0.819037,0.766741,-0.047395,0.752829,0.826616,-0.057488,1,1,0
1008,'2026/05/14 11:51:41:246',4,0.753552,0.941798,0,0.726738,0.697398,-0.091489,0.687914,0.692184,-0.026197,0.62978,0.497285,-0.088582,0.739789,0.692356,-0.02881,0.806625,0.459443,-0.083616,0.782054,0.720548,-0.036071,0.729648,0.809853,-0.073038,0.818582,0.76654,-0.045798,0.751596,0.828068,-0.055963,1,1,0
1009,'2026/05/14 11:51:41:279',4,0.75192,0.942658,0,0.726896,0.695321,-0.088289,0.688561,0.691047,-0.025972,0.631365,0.493155,-0.087295,0.741357,0.691233,-0.029382,0.808052,0.461084,-0.083445,0.783782,0.720085,-0.037299,0.732726,0.808038,-0.072888,0.819788,0.766763,-0.047745,0.753472,0.824315,-0.057702,1,1,0
1010,'2026/05/14 11:51:41:313',4,0.754629,0.939948,0,0.727054,0.69752,-0.088519,0.688244,0.692183,-0.02582,0.629962,0.494794,-0.087737,0.739628,0.69243,-0.029092,0.806917,0.459374,-0.08413,0.781235,0.720443,-0.036846,0.731491,0.809392,-0.073155,0.817676,0.76567,-0.046993,0.751116,0.829537,-0.058196,1,1,0
1011,'2026/05/14 11:51:41:342',4,0.751466,0.942092,0,0.726723,0.696397,-0.091159,0.688745,0.690776,-0.026092,0.631085,0.495452,-0.088958,0.741216,0.691958,-0.028988,0.808325,0.460623,-0.084991,0.78372,0.720914,-0.036441,0.732053,0.810419,-0.073895,0.820188,0.767621,-0.046407,0.75307,0.826801,-0.05671,1,1,0
1012,'2026/05/14 11:51:41:375',4,0.752397,0.94375,0,0.727221,0.698358,-0.092748,0.688161,0.691261,-0.025372,0.63152,0.498389,-0.088397,0.740231,0.691955,-0.028102,0.810477,0.45924,-0.083941,0.782771,0.720193,-0.035439,0.731063,0.809282,-0.072963,0.819479,0.76651,-0.045231,0.754236,0.826248,-0.053498,1,1,0
1013,'2026/05/14 11:51:41:425',4,0.751121,0.942929,0,0.727455,0.697056,-0.093122,0.68814,0.691014,-0.026433,0.631818,0.495849,-0.08985,0.740338,0.691504,-0.028863,0.809816,0.460474,-0.085126,0.783216,0.719448,-0.035884,0.729162,0.811976,-0.07308,0.820247,0.76554,-0.045464,0.752774,0.827327,-0.053996,1,1,0
1014,'2026/05/14 11:51:41:454',4,0.751332,0.941606,0,0.726623,0.695945,-0.08978,0.689113,0.69022,-0.024872,0.631425,0.496099,-0.086935,0.741579,0.690892,-0.028001,0.808808,0.460416,-0.083337,0.78403,0.719683,-0.035727,0.732401,0.809797,-0.071979,0.820347,0.766297,-0.04595,0.754771,0.826722,-0.055081,1,1,0
1015,'2026/05/14 11:51:41:486',4,0.752225,0.942091,0,0.725883,0.695343,-0.090011,0.690589,0.691391,-0.025309,0.630753,0.498891,-0.089144,0.741975,0.691329,-0.028292,0.80825,0.458488,-0.082862,0.783973,0.719838,-0.036019,0.73227,0.808594,-0.072382,0.819758,0.766396,-0.046286,0.754485,0.826454,-0.054553,1,1,0
1016,'2026/05/14 11:51:41:518',4,0.752022,0.941027,0,0.726052,0.694032,-0.089801,0.689594,0.691521,-0.02669,0.631294,0.495381,-0.090522,0.741546,0.691816,-0.029858,0.809143,0.459788,-0.085819,0.783712,0.720742,-0.037635,0.732765,0.810453,-0.073819,0.819815,0.767532,-0.04796,0.75436,0.827792,-0.058002,1,1,0
1017,'2026/05/14 11:51:41:550',4,0.751448,0.943297,0,0.725965,0.695511,-0.092702,0.689315,0.691185,-0.026449,0.630906,0.497543,-0.091355,0.741539,0.691705,-0.029213,0.810697,0.459732,-0.086598,0.784168,0.720167,-0.036609,0.730752,0.810267,-0.074521,0.820602,0.767061,-0.046531,0.754608,0.826236,-0.055588,1,1,0
1018,'2026/05/14 11:51:41:585',4,0.752299,0.944367,0,0.728215,0.699862,-0.09292,0.688718,0.691223,-0.026819,0.630279,0.497519,-0.0915,0.740906,0.691767,-0.029319,0.811051,0.459082,-0.08518,0.783776,0.719653,-0.036351,0.730082,0.80957,-0.072236,0.820835,0.765715,-0.045941,0.755548,0.827025,-0.053082,1,1,0
1019,'2026/05/14 11:51:41:622',4,0.753723,0.942512,0,0.727263,0.696669,-0.091443,0.689288,0.69187,-0.026267,0.631475,0.496622,-0.088871,0.741642,0.691934,-0.028803,0.809382,0.459222,-0.084534,0.784268,0.720187,-0.035923,0.732289,0.810118,-0.073654,0.820999,0.766228,-0.045538,0.754047,0.828545,-0.056013,1,1,0
1020,'2026/05/14 11:51:41:653',4,0.751798,0.940268,0,0.726576,0.695415,-0.090464,0.690116,0.691395,-0.027355,0.631984,0.495775,-0.090772,0.741767,0.691971,-0.030814,0.808676,0.460692,-0.086208,0.784101,0.720449,-0.038651,0.73232,0.81091,-0.073589,0.820464,0.766746,-0.048987,0.754384,0.824732,-0.056458,1,1,0
1021,'2026/05/14 11:51:41:686',4,0.752459,0.942859,0,0.727513,0.697865,-0.092181,0.689065,0.69133,-0.025079,0.630752,0.497865,-0.088543,0.741042,0.691983,-0.027823,0.809985,0.459069,-0.082982,0.783461,0.720214,-0.035203,0.730207,0.810299,-0.071737,0.820373,0.766646,-0.045036,0.753091,0.828662,-0.053369,1,1,0
1022,'2026/05/14 11:51:53:462',5,0.794167,0.908726,-0.000001,0.690993,0.682834,-0.054152,0.731825,0.72413,0.015809,0.717801,0.799581,-0.036465,0.767657,0.713955,0.010391,0.751196,0.810027,-0.050905,0.809682,0.70478,-0.00051,0.786717,0.784663,-0.035523,0.853897,0.699768,-0.012798,0.839768,0.509148,-0.014332,1,0,1
1023,'2026/05/14 11:51:53:492',5,0.794346,0.911093,-0.000001,0.690875,0.683359,-0.05306,0.731967,0.721794,0.018448,0.717671,0.797873,-0.03544,0.767581,0.712786,0.011989,0.750561,0.809777,-0.05021,0.809456,0.704724,0.000056,0.786091,0.785676,-0.034958,0.853445,0.700897,-0.013195,0.838283,0.51009,-0.012891,1,0,1
1024,'2026/05/14 11:51:53:522',5,0.793742,0.910577,-0.000001,0.690702,0.683267,-0.054016,0.731183,0.724167,0.01719,0.716904,0.798967,-0.035022,0.767028,0.714386,0.011171,0.750851,0.810553,-0.050025,0.80914,0.705491,-0.000354,0.786181,0.7842,-0.034774,0.853338,0.700687,-0.01327,0.839338,0.510303,-0.013812,1,0,1
1025,'2026/05/14 11:51:53:553',5,0.793546,0.912633,-0.000001,0.689985,0.68376,-0.055497,0.73147,0.722401,0.017364,0.715804,0.799293,-0.036596,0.767529,0.713501,0.01149,0.750006,0.811212,-0.051156,0.809679,0.705417,-0.00004,0.785959,0.785382,-0.035398,0.853759,0.701279,-0.012954,0.83979,0.51091,-0.013253,1,0,1
1026,'2026/05/14 11:51:53:585',5,0.793978,0.911229,-0.000001,0.68918,0.684484,-0.055105,0.730746,0.724212,0.015391,0.716391,0.801379,-0.03705,0.767016,0.714706,0.009905,0.74914,0.812122,-0.051841,0.809354,0.706183,-0.001064,0.784888,0.785443,-0.036286,0.853924,0.701762,-0.013387,0.839124,0.508844,-0.015212,1,0,1
1027,'2026/05/14 11:51:53:615',5,0.793008,0.912753,-0.000001,0.689866,0.683777,-0.057645,0.729527,0.722011,0.018432,0.714925,0.800757,-0.035678,0.766374,0.713874,0.012368,0.748163,0.810744,-0.051127,0.808532,0.706311,0.000507,0.783343,0.787976,-0.035938,0.852597,0.702716,-0.01274,0.836377,0.510234,-0.012269,1,0,1
1028,'2026/05/14 11:51:53:646',5,0.793366,0.914324,-0.000001,0.68983,0.68421,-0.055968,0.731691,0.720906,0.019031,0.715336,0.800021,-0.035068,0.767551,0.713006,0.012583,0.747786,0.810865,-0.050285,0.808861,0.705871,0.000437,0.782408,0.789399,-0.035946,0.85212,0.702588,-0.012992,0.83522,0.50957,-0.012369,1,0,1
1029,'2026/05/14 11:51:53:678',5,0.79482,0.916205,-0.000001,0.689277,0.685446,-0.049447,0.731814,0.723288,0.023475,0.714709,0.799326,-0.027735,0.767216,0.715102,0.016042,0.746531,0.811051,-0.046022,0.808529,0.707257,0.003252,0.781303,0.792746,-0.031936,0.852095,0.703336,-0.010617,0.834554,0.510638,-0.007126,1,0,1
1030,'2026/05/14 11:51:53:710',5,0.793839,0.916408,-0.000001,0.688941,0.684319,-0.053345,0.732585,0.72264,0.020849,0.713637,0.799459,-0.03232,0.767447,0.714686,0.013588,0.745195,0.811264,-0.048705,0.808068,0.706935,0.000886,0.779116,0.79082,-0.033493,0.850747,0.703553,-0.013018,0.834253,0.511293,-0.010268,1,0,1
1031,'2026/05/14 11:51:53:745',5,0.793153,0.915601,-0.000001,0.688337,0.685102,-0.056333,0.73157,0.721117,0.01919,0.713881,0.798802,-0.034934,0.767008,0.713779,0.012234,0.745316,0.8115,-0.051162,0.808144,0.706768,-0.000306,0.780744,0.792234,-0.035916,0.851155,0.703796,-0.014097,0.834086,0.509937,-0.012017,1,0,1
1032,'2026/05/14 11:51:53:773',5,0.792541,0.914594,-0.000001,0.687499,0.684168,-0.056535,0.72999,0.720195,0.018873,0.71351,0.801222,-0.03566,0.766078,0.712565,0.012389,0.745346,0.811847,-0.050672,0.80755,0.705645,0.00012,0.780951,0.790093,-0.035958,0.850924,0.702785,-0.013471,0.833923,0.509318,-0.012905,1,0,1
1033,'2026/05/14 11:51:53:824',5,0.791801,0.915615,-0.000001,0.687864,0.685614,-0.058082,0.729105,0.720156,0.015971,0.712814,0.800222,-0.039595,0.765186,0.712556,0.00984,0.744912,0.811951,-0.053195,0.806816,0.705642,-0.00209,0.780887,0.790391,-0.037694,0.85032,0.702561,-0.015365,0.837263,0.507688,-0.015726,1,0,1
1034,'2026/05/14 11:51:53:855',5,0.793287,0.916423,-0.000001,0.68846,0.684225,-0.057414,0.731395,0.719489,0.016929,0.712479,0.800658,-0.038859,0.767186,0.711719,0.010409,0.744544,0.812716,-0.052615,0.808465,0.704986,-0.001832,0.780801,0.791215,-0.037519,0.851439,0.702228,-0.015375,0.836626,0.507296,-0.014805,1,0,1
1035,'2026/05/14 11:51:53:888',5,0.793849,0.917995,-0.000001,0.688739,0.684936,-0.052517,0.732195,0.720687,0.020084,0.713288,0.79905,-0.034056,0.767738,0.713255,0.012295,0.745304,0.811481,-0.050121,0.808983,0.70655,-0.000912,0.781567,0.792303,-0.034933,0.85227,0.704145,-0.015311,0.836653,0.509333,-0.013124,1,0,1
1036,'2026/05/14 11:51:53:933',5,0.793469,0.913955,-0.000001,0.689176,0.686493,-0.055345,0.730583,0.718582,0.016412,0.713907,0.79838,-0.037031,0.766746,0.711319,0.009763,0.745352,0.810655,-0.05126,0.808539,0.705176,-0.002385,0.78181,0.790273,-0.035991,0.85217,0.703524,-0.01586,0.838628,0.508485,-0.016056,1,0,1
1037,'2026/05/14 11:51:53:962',5,0.793602,0.914144,-0.000001,0.688504,0.68526,-0.056256,0.732729,0.720409,0.017166,0.715008,0.799666,-0.037343,0.768184,0.712736,0.010322,0.745876,0.810781,-0.051829,0.809163,0.706196,-0.002091,0.782403,0.790063,-0.037136,0.85196,0.703877,-0.015789,0.837701,0.510333,-0.015775,1,0,1
1038,'2026/05/14 11:51:53:990',5,0.793099,0.915922,-0.000001,0.688671,0.684745,-0.053433,0.73261,0.720845,0.017837,0.713012,0.799625,-0.036357,0.767688,0.712986,0.010562,0.74505,0.81211,-0.051478,0.808629,0.706145,-0.002175,0.782077,0.791371,-0.037009,0.851511,0.703358,-0.016112,0.838192,0.508406,-0.015479,1,0,1
1039,'2026/05/14 11:51:54:020',5,0.793381,0.915535,-0.000001,0.688656,0.685602,-0.054172,0.732126,0.721357,0.017095,0.713775,0.799346,-0.037723,0.76741,0.713225,0.010517,0.744107,0.811189,-0.051185,0.808456,0.706164,-0.001658,0.780276,0.791142,-0.036384,0.851416,0.703269,-0.015108,0.838642,0.507861,-0.016153,1,0,1
1040,'2026/05/14 11:51:54:052',5,0.792109,0.914692,-0.000001,0.687181,0.683356,-0.058565,0.731375,0.721388,0.016263,0.713279,0.801465,-0.039623,0.766913,0.713351,0.010615,0.744912,0.811368,-0.052171,0.807918,0.706243,-0.000891,0.779626,0.789152,-0.037168,0.850854,0.703061,-0.013774,0.837157,0.509325,-0.014156,1,0,1
1041,'2026/05/14 11:51:54:083',5,0.792317,0.915381,-0.000001,0.686682,0.685187,-0.054007,0.731208,0.721935,0.018139,0.712791,0.79841,-0.035781,0.766212,0.714083,0.011193,0.744168,0.810307,-0.050871,0.807084,0.707119,-0.001206,0.780007,0.790653,-0.036605,0.850063,0.703986,-0.014773,0.836797,0.509654,-0.013747,1,0,1
1042,'2026/05/14 11:51:54:114',5,0.792514,0.916149,-0.000001,0.687231,0.685322,-0.054482,0.731452,0.720617,0.017177,0.712183,0.79963,-0.037293,0.766255,0.712967,0.010166,0.743684,0.812023,-0.051579,0.807105,0.706123,-0.002265,0.779158,0.791669,-0.036652,0.849923,0.703179,-0.015921,0.835373,0.509349,-0.014361,1,0,1
1043,'2026/05/14 11:51:54:146',5,0.792684,0.915626,-0.000001,0.687463,0.684054,-0.058971,0.730066,0.719574,0.01739,0.713147,0.798886,-0.03765,0.76576,0.711958,0.011031,0.744116,0.811256,-0.05217,0.806734,0.705022,-0.001061,0.778703,0.790847,-0.036411,0.849598,0.70243,-0.014531,0.834398,0.510626,-0.013246,1,0,1
1044,'2026/05/14 11:51:54:177',5,0.792914,0.917857,-0.000001,0.6881,0.683562,-0.057547,0.729856,0.718503,0.018624,0.711613,0.799031,-0.038766,0.76553,0.711582,0.01169,0.7431,0.812941,-0.052486,0.806826,0.705085,-0.000912,0.778462,0.79202,-0.035725,0.849761,0.70301,-0.01487,0.834321,0.510684,-0.012218,1,0,1
1045,'2026/05/14 11:51:54:223',5,0.793179,0.915663,-0.000001,0.687509,0.685001,-0.053236,0.731057,0.720138,0.019591,0.712575,0.798756,-0.034844,0.765961,0.712581,0.012164,0.744337,0.811345,-0.049862,0.806708,0.705781,-0.000809,0.779973,0.791214,-0.035304,0.849296,0.702963,-0.01497,0.834221,0.50942,-0.012994,1,0,1
1046,'2026/05/14 11:51:54:256',5,0.792885,0.916157,-0.000001,0.687361,0.68558,-0.056624,0.729126,0.719755,0.018223,0.711087,0.798662,-0.037803,0.76496,0.712393,0.011209,0.743018,0.812197,-0.052113,0.806401,0.705557,-0.001424,0.779011,0.791739,-0.036751,0.849726,0.7026,-0.015296,0.833905,0.509753,-0.0128,1,0,1
1047,'2026/05/14 11:51:54:286',5,0.793203,0.915153,-0.000001,0.688372,0.685141,-0.056527,0.732594,0.72182,0.016983,0.71473,0.799392,-0.035368,0.767186,0.713813,0.010272,0.744442,0.811192,-0.050481,0.80735,0.706628,-0.00186,0.778705,0.79154,-0.035563,0.849413,0.703981,-0.015325,0.833466,0.509825,-0.01429,1,0,1
1048,'2026/05/14 11:51:54:319',5,0.792545,0.916488,-0.000001,0.687843,0.68536,-0.054228,0.731795,0.721296,0.017936,0.712245,0.798518,-0.034721,0.766243,0.71376,0.010634,0.743016,0.811795,-0.050749,0.806768,0.706932,-0.002029,0.778197,0.792453,-0.035467,0.849337,0.704417,-0.015919,0.833571,0.509966,-0.013778,1,0,1
1049,'2026/05/14 11:51:54:349',5,0.79236,0.915892,-0.000001,0.68664,0.686113,-0.055714,0.731797,0.720909,0.016284,0.712755,0.799472,-0.037496,0.766294,0.713326,0.009195,0.742773,0.811584,-0.052723,0.806624,0.706619,-0.003276,0.778216,0.791469,-0.037846,0.848858,0.704103,-0.016968,0.833211,0.509665,-0.016544,1,0,1
1050,'2026/05/14 11:51:54:383',5,0.792317,0.916338,-0.000001,0.686477,0.686468,-0.054282,0.72895,0.720188,0.019442,0.709688,0.799029,-0.036805,0.763882,0.712932,0.011811,0.741833,0.812297,-0.051259,0.805009,0.706137,-0.001385,0.778276,0.793029,-0.036121,0.848089,0.703134,-0.015756,0.83318,0.507936,-0.013166,1,0,1
1051,'2026/05/14 11:51:54:415',5,0.792198,0.918011,-0.000001,0.686992,0.686047,-0.053419,0.730233,0.720932,0.01948,0.710688,0.800681,-0.037128,0.764788,0.713313,0.011956,0.741929,0.813228,-0.050794,0.805434,0.706495,-0.001222,0.777369,0.793323,-0.035743,0.848155,0.70359,-0.015606,0.832728,0.507677,-0.014136,1,0,1
1052,'2026/05/14 11:51:54:444',5,0.792686,0.917662,-0.000001,0.685615,0.685543,-0.055474,0.730075,0.721766,0.018112,0.710171,0.800566,-0.037855,0.765173,0.713753,0.011215,0.741363,0.813219,-0.052069,0.80603,0.706326,-0.001295,0.776565,0.792999,-0.037303,0.848684,0.702529,-0.014982,0.832708,0.506739,-0.013843,1,0,1
1053,'2026/05/14 11:51:54:477',5,0.792657,0.917218,-0.000001,0.686826,0.685986,-0.053647,0.729567,0.72163,0.020197,0.710949,0.800231,-0.035524,0.764305,0.71354,0.012496,0.741813,0.812957,-0.050871,0.805127,0.705958,-0.000652,0.7767,0.793332,-0.035456,0.848248,0.702518,-0.014959,0.831222,0.508164,-0.012,1,0,1
1054,'2026/05/14 11:51:54:510',5,0.792964,0.918002,-0.000001,0.686291,0.687169,-0.054119,0.730464,0.72133,0.018638,0.712338,0.800311,-0.036916,0.765178,0.713758,0.010952,0.742298,0.81325,-0.051708,0.805794,0.706867,-0.002249,0.777066,0.794997,-0.036578,0.848468,0.704187,-0.016655,0.831117,0.507838,-0.015065,1,0,1
1055,'2026/05/14 11:51:54:541',5,0.792476,0.917335,-0.000001,0.686813,0.686484,-0.055388,0.728572,0.719912,0.018478,0.710823,0.801212,-0.037121,0.763947,0.712032,0.011367,0.741559,0.813196,-0.050695,0.805157,0.705017,-0.001471,0.777181,0.794073,-0.035802,0.848245,0.702228,-0.015618,0.831227,0.507606,-0.014556,1,0,1
1056,'2026/05/14 11:51:54:573',5,0.792637,0.917305,-0.000001,0.686191,0.687481,-0.055151,0.728834,0.720953,0.018904,0.710129,0.801364,-0.036321,0.764142,0.713275,0.011686,0.740858,0.813708,-0.05079,0.805293,0.706387,-0.001182,0.776543,0.794632,-0.035726,0.848477,0.703573,-0.015298,0.831369,0.508169,-0.013737,1,0,1
1057,'2026/05/14 11:51:54:628',5,0.793076,0.916507,-0.000001,0.685229,0.687397,-0.055938,0.728419,0.72085,0.018084,0.709499,0.801861,-0.037525,0.764147,0.712447,0.010968,0.7415,0.813372,-0.052224,0.805485,0.704807,-0.001809,0.777111,0.79341,-0.037841,0.848579,0.70108,-0.015776,0.831754,0.504962,-0.014694,1,0,1
1058,'2026/05/14 11:51:54:653',5,0.791962,0.916555,-0.000001,0.686939,0.686353,-0.056244,0.729034,0.718657,0.016964,0.711691,0.801392,-0.038356,0.764323,0.711296,0.009936,0.742687,0.81351,-0.052471,0.80546,0.705058,-0.002783,0.778154,0.792972,-0.036961,0.848584,0.703181,-0.016819,0.831446,0.506896,-0.016772,1,0,1
1059,'2026/05/14 11:51:54:685',5,0.792187,0.915554,-0.000001,0.685527,0.68749,-0.054679,0.730669,0.722922,0.016855,0.711817,0.801564,-0.036096,0.765487,0.714798,0.009452,0.74262,0.813032,-0.051882,0.80619,0.707613,-0.003282,0.778241,0.792922,-0.037144,0.848904,0.704714,-0.017246,0.831885,0.508094,-0.016687,1,0,1
1060,'2026/05/14 11:51:54:717',5,0.793661,0.916676,-0.000001,0.686765,0.688026,-0.054134,0.731097,0.721257,0.017095,0.712474,0.799858,-0.035659,0.765926,0.713345,0.009625,0.742244,0.812859,-0.051198,0.806624,0.706646,-0.003171,0.776524,0.794581,-0.036587,0.849163,0.70417,-0.01719,0.831627,0.506518,-0.016477,1,0,1
1061,'2026/05/14 11:51:54:755',5,0.793659,0.917458,-0.000001,0.687007,0.6872,-0.053979,0.730803,0.721322,0.018916,0.711497,0.800878,-0.036178,0.765434,0.713111,0.01167,0.741702,0.813634,-0.050474,0.806231,0.705748,-0.001198,0.777098,0.795229,-0.035406,0.849292,0.702488,-0.015299,0.83209,0.505839,-0.013591,1,0,1
1062,'2026/05/14 11:51:54:787',5,0.79315,0.917579,-0.000001,0.686882,0.687633,-0.055504,0.730475,0.721231,0.016608,0.710947,0.801252,-0.037707,0.765689,0.71348,0.009265,0.741645,0.813302,-0.052446,0.806767,0.706833,-0.003531,0.777226,0.794236,-0.037919,0.849588,0.70433,-0.017535,0.832365,0.507281,-0.017039,1,0,1
1063,'2026/05/14 11:51:54:818',5,0.792968,0.915236,-0.000001,0.686956,0.686672,-0.0555,0.730261,0.719833,0.01704,0.711102,0.801548,-0.038919,0.7652,0.711999,0.010084,0.742176,0.813782,-0.052419,0.805897,0.705057,-0.002548,0.777549,0.793172,-0.037446,0.848355,0.702153,-0.016406,0.83264,0.505801,-0.015854,1,0,1
1064,'2026/05/14 11:51:54:848',5,0.792001,0.917049,-0.000001,0.686446,0.686523,-0.056538,0.730576,0.719633,0.017445,0.711735,0.800429,-0.03928,0.765462,0.712855,0.010095,0.742118,0.81325,-0.053271,0.806174,0.706766,-0.002844,0.777205,0.793843,-0.037994,0.848572,0.70461,-0.01701,0.830378,0.507721,-0.016079,1,0,1
1065,'2026/05/14 11:51:54:879',5,0.79263,0.918744,-0.000001,0.687445,0.688144,-0.054782,0.729505,0.721107,0.018302,0.711853,0.799857,-0.035289,0.764808,0.713801,0.010754,0.741852,0.814401,-0.050864,0.805868,0.707399,-0.002261,0.776337,0.795934,-0.03557,0.848725,0.705423,-0.016579,0.831302,0.508275,-0.014826,1,0,1
1066,'2026/05/14 11:51:54:911',5,0.792031,0.917236,-0.000001,0.686589,0.687139,-0.053993,0.731032,0.720547,0.018593,0.71045,0.800746,-0.037397,0.765718,0.713592,0.010871,0.741489,0.813831,-0.052414,0.806408,0.707147,-0.002327,0.777056,0.794774,-0.037896,0.848841,0.704443,-0.016621,0.830557,0.507451,-0.015199,1,0,1
1067,'2026/05/14 11:51:54:943',5,0.794079,0.918566,-0.000001,0.687089,0.685879,-0.053716,0.73336,0.721506,0.02028,0.71278,0.800411,-0.034098,0.767213,0.713987,0.012817,0.74238,0.813962,-0.04943,0.807116,0.707175,-0.000237,0.775451,0.795665,-0.034511,0.848986,0.704332,-0.014503,0.830232,0.507006,-0.012429,1,0,1
1068,'2026/05/14 11:51:54:973',5,0.792687,0.915875,-0.000001,0.686526,0.686841,-0.055028,0.731753,0.722024,0.016988,0.713149,0.801148,-0.037237,0.766291,0.714194,0.010121,0.742949,0.813352,-0.051576,0.806564,0.707059,-0.002268,0.777159,0.792891,-0.037106,0.848634,0.703623,-0.015851,0.831341,0.506852,-0.01547,1,0,1
1069,'2026/05/14 11:51:55:023',5,0.791314,0.916063,-0.000001,0.684955,0.686045,-0.053628,0.732504,0.72308,0.017415,0.712047,0.802539,-0.037624,0.766328,0.714933,0.010229,0.741775,0.812883,-0.05172,0.806123,0.707457,-0.002341,0.774918,0.792279,-0.037382,0.847895,0.703645,-0.016024,0.829747,0.506961,-0.015383,1,0,1
1070,'2026/05/14 11:51:55:054',5,0.790925,0.916591,-0.000001,0.68498,0.689319,-0.0548,0.730329,0.721489,0.015768,0.711071,0.802955,-0.039071,0.764563,0.713969,0.008471,0.741008,0.813712,-0.052631,0.804744,0.707404,-0.004343,0.775946,0.793976,-0.037687,0.846705,0.70513,-0.018389,0.829305,0.507731,-0.017976,1,0,1
1071,'2026/05/14 11:51:55:086',5,0.788313,0.916608,-0.000001,0.682906,0.687145,-0.054644,0.72881,0.722549,0.016681,0.708236,0.805096,-0.041532,0.763214,0.713985,0.009894,0.738125,0.816217,-0.053874,0.803478,0.70671,-0.002569,0.772261,0.791593,-0.038405,0.845575,0.703667,-0.016234,0.828908,0.507894,-0.018291,1,0,1
1072,'2026/05/14 11:51:55:120',5,0.789059,0.915828,-0.000001,0.681366,0.68742,-0.057046,0.72767,0.722598,0.015922,0.708084,0.802553,-0.04123,0.761927,0.714349,0.009336,0.73817,0.813702,-0.054303,0.801777,0.707123,-0.00294,0.771533,0.791853,-0.039511,0.843335,0.703577,-0.016421,0.827729,0.506541,-0.017992,1,0,1
1073,'2026/05/14 11:51:55:150',5,0.786709,0.915722,-0.000001,0.679913,0.687605,-0.057753,0.726104,0.723707,0.014925,0.70459,0.80535,-0.042373,0.7603,0.714898,0.008467,0.736663,0.815891,-0.055066,0.800431,0.707258,-0.003739,0.771685,0.791172,-0.039873,0.842336,0.703368,-0.017215,0.826563,0.507534,-0.01906,1,0,1
1074,'2026/05/14 11:51:55:184',5,0.786507,0.916692,-0.000001,0.67987,0.689581,-0.056017,0.72456,0.722144,0.01692,0.704391,0.804685,-0.040024,0.759227,0.713556,0.009949,0.735244,0.815766,-0.053135,0.799647,0.706197,-0.002745,0.770615,0.7926,-0.038481,0.841954,0.702984,-0.016669,0.824158,0.506295,-0.017914,1,0,1
1075,'2026/05/14 11:51:55:221',5,0.787115,0.918744,-0.000001,0.678588,0.69009,-0.05148,0.727945,0.725664,0.017767,0.706476,0.804542,-0.036537,0.760645,0.717143,0.010343,0.734746,0.815775,-0.050958,0.799648,0.709587,-0.002415,0.76856,0.79538,-0.036331,0.840641,0.705984,-0.016312,0.822757,0.508244,-0.015449,1,0,1
